Audible_Title,Audible_Author,Goodreads_Link
I Woke Up Dead at the Mall,Judy Sheehan,https://www.goodreads.com/book/show/22005713-i-woke-up-dead-at-the-mall?from_search=true&from_srp=true&qid=k8nzKa8RLU&rank=1
A People's History of the Vampire Uprising,Raymond A. Villareal,https://www.goodreads.com/book/show/36341674-a-people-s-history-of-the-vampire-uprising?from_search=true&from_srp=true&qid=A8HDRFA37Z&rank=1
No One's Home,D. M. Pulley,https://www.goodreads.com/book/show/43706714-no-one-s-home?from_search=true&from_srp=true&qid=ACSDxhxBEp&rank=1
Robert Kirkman's The Walking Dead: Typhoon,Wesley Chu,https://www.goodreads.com/book/show/44787799-robert-kirkman-s-the-walking-dead?from_search=true&from_srp=true&qid=gkDYqYp4aP&rank=1
Lock In (Narrated by Amber Benson),John Scalzi,https://www.goodreads.com/book/show/21418013-lock-in?from_search=true&from_srp=true&qid=r3pAGcw3EX&rank=2
The Priest's Graveyard,Ted Dekker,https://www.goodreads.com/book/show/9470898-the-priest-s-graveyard?from_search=true&from_srp=true&qid=DF0Yf1Cmg2&rank=1
Hallowe'en Party,Agatha Christie,https://www.goodreads.com/book/show/16307.Hallowe_en_Party?from_search=true&from_srp=true&qid=rC6mFugEDN&rank=1
Monday's Not Coming,Tiffany D. Jackson,https://www.goodreads.com/book/show/35068534-monday-s-not-coming?from_search=true&from_srp=true&qid=X3YUJQRoFV&rank=1
A Killer's Mind,Mike Omer,https://www.goodreads.com/book/show/38198021-a-killer-s-mind?from_search=true&from_srp=true&qid=ktVO697nhh&rank=1
The Case of the Haunted Haunted House,Drew Hayes,https://www.goodreads.com/book/show/56773548-the-case-of-the-haunted-haunted-house?from_search=true&from_srp=true&qid=KE9k74wpvT&rank=1
The Ghostwriter,Alessandra Torre,https://www.goodreads.com/book/show/30962267-the-ghostwriter?from_search=true&from_srp=true&qid=g2Wd5m0nIS&rank=1
Red Metal,"Mark Greaney, Lieutenant Colonel Hunter Ripley Rawlings IV - USMC",https://www.goodreads.com/book/show/42435836-red-metal?from_search=true&from_srp=true&qid=WpCrplzdCQ&rank=1
Malevolent,Jana DeLeon,https://www.goodreads.com/book/show/25856666-malevolent?from_search=true&from_srp=true&qid=eLCFGK4DnN&rank=1
Jar City,Arnaldur Indridason,https://www.goodreads.com/book/show/280366.Jar_City?from_search=true&from_srp=true&qid=VTcvAxiSwc&rank=1
Only Daughter: A gripping and emotional psychological thriller with a jaw-dropping twist,Sarah A. Denzil,https://www.goodreads.com/book/show/43311243-only-daughter?from_search=true&from_srp=true&qid=jZngex4QiL&rank=1
Hell's Kitchen,Jeffery Deaver,https://www.goodreads.com/book/show/985882.Hell_s_Kitchen?from_search=true&from_srp=true&qid=FLVRxVQ6U5&rank=2
Nocturnal: A Novel,Scott Sigler,https://www.goodreads.com/book/show/12099550-nocturnal?from_search=true&from_srp=true&qid=GSNxQWLTbV&rank=1
You're Next,Gregg Hurwitz,https://www.goodreads.com/book/show/10148340-you-re-next?from_search=true&from_srp=true&qid=cpVgz3qafz&rank=1
Don't Believe It,Charlie Donlea,https://www.goodreads.com/book/show/36296238-don-t-believe-it?from_search=true&from_srp=true&qid=jeyVzVS8vd&rank=1
The Witchfinder's Sister,Beth Underdown,https://www.goodreads.com/book/show/31377300-the-witchfinder-s-sister?from_search=true&from_srp=true&qid=eRsl1pqL2r&rank=1
The Widow's Watcher,Eliza Maxwell,https://www.goodreads.com/book/show/36434976-the-widow-s-watcher?from_search=true&from_srp=true&qid=2AQdAKO5Xb&rank=1
Tuesday's Gone,Nicci French,https://www.goodreads.com/book/show/13613568-tuesday-s-gone?from_search=true&from_srp=true&qid=6JGmBgsfXs&rank=1
The Devil's Waters,David L. Robbins,https://www.goodreads.com/book/show/17216907-the-devil-s-waters?from_search=true&from_srp=true&qid=kM8nzZkopT&rank=1
If I Can't Have You,"Gregg Olsen, Rebecca Morris",https://www.goodreads.com/book/show/18404221-if-i-can-t-have-you?from_search=true&from_srp=true&qid=DOBWzhb6KV&rank=1
Ghostbuster's Daughter,Violet Ramis Stiel,https://www.goodreads.com/book/show/36614001-ghostbuster-s-daughter?from_search=true&from_srp=true&qid=NIiZpIWFNk&rank=1
The Complete Idiot's Guide to Paganism,Carl McColman,https://www.goodreads.com/book/show/559774.The_Complete_Idiot_s_Guide_to_Paganism?from_search=true&from_srp=true&qid=5UPtiGUEF5&rank=1
The Complete Idiot's Guide to Life After Death,Diane Ahlquist,https://www.goodreads.com/book/show/430190.The_Complete_Idiot_s_Guide_to_Life_After_Death?from_search=true&from_srp=true&qid=aztpmbcr4C&rank=1
Rosemary's Baby,Ira Levin,https://www.goodreads.com/book/show/228296.Rosemary_s_Baby?from_search=true&from_srp=true&qid=0PiroFqpY8&rank=1
Midnight Riot,Ben Aaronovitch,https://www.goodreads.com/book/show/8680417-midnight-riot?from_search=true&from_srp=true&qid=nIugmxMzrU&rank=1
Methuselah's Children,Robert A. Heinlein,https://www.goodreads.com/book/show/175319.Methuselah_s_Children?from_search=true&from_srp=true&qid=p9h3I9ixqg&rank=1
Traitor's Blade,Sebastien de Castell,https://www.goodreads.com/book/show/20887238-traitor-s-blade?from_search=true&from_srp=true&qid=GZAZW9R4ba&rank=1
This Body's Not Big Enough for Both of Us,Edgar Cantero,https://www.goodreads.com/book/show/38350571-this-body-s-not-big-enough-for-both-of-us?from_search=true&from_srp=true&qid=xw0ILFjlpZ&rank=1
Dark Wolf's Awakening,Ryan Evans,https://www.goodreads.com/book/show/45551197-dark-wolf-s-awakening?from_search=true&from_srp=true&qid=i5ILlcCwS0&rank=1
The Werewolf's Guide to Life,"Bob Powers, Ritch Duncan",https://www.goodreads.com/book/show/6149946-the-werewolf-s-guide-to-life?from_search=true&from_srp=true&qid=O5uS1NoCP6&rank=1
The Queen's Road,R. S. Belcher,https://www.goodreads.com/book/show/49907412-the-queen-s-road?from_search=true&from_srp=true&qid=EbZ5C0aiJh&rank=1
Midnight's Master,Donna Grant,https://www.goodreads.com/book/show/12716317-midnight-s-master?from_search=true&from_srp=true&qid=ncRhQFSeVj&rank=1
Dead Men Can't Complain and Other Stories,Peter Clines,https://www.goodreads.com/book/show/35222799-dead-men-can-t-complain-and-other-stories?from_search=true&from_srp=true&qid=SkgqocW8zd&rank=1
Once Upon a Hallow's Eve,Danielle Garrett,https://www.goodreads.com/book/show/39937205-once-upon-a-hallow-s-eve?from_search=true&from_srp=true&qid=CZIquJM9nx&rank=1
The Guardian's Grimoire,Rain Oxford,https://www.goodreads.com/book/show/24300246-the-guardian-s-grimoire?from_search=true&from_srp=true&qid=8mgZDqyIfo&rank=1
Alpha's Temptation: A Billionaire Werewolf Romance,"Renee Rose, Lee Savino",https://www.goodreads.com/book/show/52946822-alpha-s-temptation?from_search=true&from_srp=true&qid=7LJOon62tu&rank=1
The Other Side of the Sky,"Amie Kaufman, Meagan Spooner",https://www.goodreads.com/book/show/40599772-the-other-side-of-the-sky?from_search=true&from_srp=true&qid=o0BhhSv5PJ&rank=1
Kodiak's Claim,Eve Langlais,https://www.goodreads.com/book/show/22588093-kodiak-s-claim?from_search=true&from_srp=true&qid=VtIm5z7dRj&rank=1
Tesla's Attic,"Neal Shusterman, Eric Elfman",https://www.goodreads.com/book/show/17197651-tesla-s-attic?from_search=true&from_srp=true&qid=QMeqPeGUIT&rank=1
Since You've Been Gone,Morgan Matson,https://www.goodreads.com/book/show/18189606-since-you-ve-been-gone?from_search=true&from_srp=true&qid=02gOVMtAaT&rank=1
Hangman's Curse,Frank E. Peretti,https://www.goodreads.com/book/show/327684.Hangman_s_Curse?from_search=true&from_srp=true&qid=mFd63hlE6T&rank=1
Don't Look Back,Jennifer L. Armentrout,https://www.goodreads.com/book/show/18296030-don-t-look-back?from_search=true&from_srp=true&qid=Nolan5QG8U&rank=1
Monster: A Psychological Thriller,S. E. Green,https://www.goodreads.com/book/show/45041636-monster?from_search=true&from_srp=true&qid=255tsd6GWN&rank=1
I Will Make You Pay,Teresa Driscoll,https://www.goodreads.com/book/show/44424442-i-will-make-you-pay?from_search=true&from_srp=true&qid=UcpsRdOOqB&rank=1
Spare Room,Dreda Say Mitchell,https://www.goodreads.com/book/show/43684214-spare-room?from_search=true&from_srp=true&qid=kvo2TCIfIJ&rank=1
WIRED,Douglas E. Richards,https://www.goodreads.com/book/show/40881542-wired?from_search=true&from_srp=true&qid=deYp4Ay3Vk&rank=1
Area 51,Annie Jacobsen,https://www.goodreads.com/book/show/11305364-area-51?from_search=true&from_srp=true&qid=2UI7XpIzhk&rank=1
Mafia Prince,"Phillip Leonetti, Scott Burnstein, Christopher Graziano",https://www.goodreads.com/book/show/13587191-mafia-prince?from_search=true&from_srp=true&qid=yz0vGs4SKu&rank=1
And the Sea Will Tell,"Vincent Bugliosi, Bruce Henderson - contributor",https://www.goodreads.com/book/show/431321.And_the_Sea_Will_Tell?from_search=true&from_srp=true&qid=ZQq9S5hhRo&rank=1
My Thoughts Be Bloody,"Nora Titone, Doris Kearns Goodwin - introduction/notes",https://www.goodreads.com/book/show/9196672-my-thoughts-be-bloody?from_search=true&from_srp=true&qid=g4LFOd032C&rank=1
The Land: Founding: A LitRPG Saga,Aleron Kong,https://www.goodreads.com/book/show/34234639-the-land?from_search=true&from_srp=true&qid=YYUK3YWtBU&rank=1
The Hike,Drew Magary,https://www.goodreads.com/book/show/27833803-the-hike?from_search=true&from_srp=true&qid=x7S8oX9nyp&rank=1
The Prince Has No Pants,Matthew Howry,https://www.goodreads.com/book/show/54330562-ben-s-damn-adventure?from_search=true&from_srp=true&qid=0U24YznAHK&rank=1
Greek Mythology,Simon Lopez,https://www.goodreads.com/book/show/51109310-greek-mythology?from_search=true&from_srp=true&qid=5CS84HW0Vq&rank=1
Deadbreak,Jorge Sanchez,https://www.goodreads.com/book/show/43387134-deadbreak?from_search=true&from_srp=true&qid=Ml9oJBJqo1&rank=1
Eden's Gate: The Reborn,Edward Brody,https://www.goodreads.com/book/show/58660136-eden-s-gate?from_search=true&from_srp=true&qid=gSF7JV7FNb&rank=7
Nights of the Witch,Graham Hancock,https://www.goodreads.com/book/show/17638340-war-god?from_search=true&from_srp=true&qid=DIze9XAoxy&rank=2
Fostering Faust: Book 2,Randi Darren,https://www.goodreads.com/book/show/40059988-fostering-faust?from_search=true&from_srp=true&qid=cpzCndkp8K&rank=1
Alpha Test,David R. Pendleton,https://www.goodreads.com/book/show/39689323-alpha-test?from_search=true&from_srp=true&qid=fHA5YuR7zR&rank=1
The Lost Ranger: An Alex Rogers Adventure,Charles Lamb,https://www.goodreads.com/book/show/39306666-the-lost-ranger?from_search=true&from_srp=true&qid=nkLxlKdqRT&rank=1
"Babylon Rising, Book 1","Tim LaHaye, Greg Dinallo",https://www.goodreads.com/book/show/79712.Babylon_Rising?from_search=true&from_srp=true&qid=NOJ0ijcNDW&rank=1
The Purge of Babylon: A Novel of Survival,Sam Sisavath,https://www.goodreads.com/book/show/19485109-the-purge-of-babylon?from_search=true&from_srp=true&qid=KpVJrS8QNu&rank=1
The Legacy Chronicles: Out of the Shadows,Pittacus Lore,https://www.goodreads.com/book/show/36137934-the-legacy-chronicles?from_search=true&from_srp=true&qid=2SBKKwJbps&rank=6
The Decoy Princess,Dawn Cook - as Kim Harrison,https://www.goodreads.com/book/show/29804122-the-decoy-princess?from_search=true&from_srp=true&qid=75VYvVwfDQ&rank=1
"Seven Wonders, Book 1: The Colossus Rises",Peter Lerangis,https://www.goodreads.com/book/show/26072630-seven-wonders-complete-collection?from_search=true&from_srp=true&qid=0PV2xVTvrq&rank=2
"Missions from the Extinction Cycle, Vol. 1","Nicholas Sansbury Smith - foreword, various authors, Jeff Olah, Mark Tufo, Rachel Aukes, Russell Blake, Anthony J. Melchiorri",https://www.goodreads.com/book/show/43539615-missions-from-the-extinction-cycle?from_search=true&from_srp=true&qid=dRHZeP0EsJ&rank=1
York: The Shadow Cipher,Laura Ruby,https://www.goodreads.com/book/show/18806245-the-shadow-cipher?from_search=true&from_srp=true&qid=sTTDRnKlp1&rank=1
"Whill of Agora: Whill of Agora, Book 1",Michael James Ploof,https://www.goodreads.com/book/show/15705304-whill-of-agora?from_search=true&from_srp=true&qid=xFiaZeR6EP&rank=1
Symbiosis,Timothy W. Long,https://www.goodreads.com/book/show/29344441-impact-earth?from_search=true&from_srp=true&qid=7AFkDl0sco&rank=1
The Terranauts,T. C. Boyle,https://www.goodreads.com/book/show/28925208-the-terranauts?from_search=true&from_srp=true&qid=Rw5WuoPGAv&rank=1
"Montana Dawn: McCutcheon Family Series, Book 1",Caroline Fyffe,https://www.goodreads.com/book/show/12909558-montana-dawn?from_search=true&from_srp=true&qid=YVYzkKYnsh&rank=1
Switching Hour: Magic and Mayhem Book One,Robyn Peterman,https://www.goodreads.com/book/show/26180927-switching-hour?from_search=true&from_srp=true&qid=6Id2aA9id0&rank=1
Diablo Lake: Moonstruck,Lauren Dane,https://www.goodreads.com/book/show/25771199-moonstruck?from_search=true&from_srp=true&qid=RIyVkJTbN3&rank=1
A Dragon Speaks Her Name: A Nocturne Falls Universe Story,Kira Nyte,https://www.goodreads.com/book/show/34935820-a-dragon-speaks-her-name?from_search=true&from_srp=true&qid=CSf2Vup3jo&rank=1
Restless Spirits (Volume 1),Jordan L. Hawk,https://www.goodreads.com/book/show/23569031-restless-spirits?from_search=true&from_srp=true&qid=kCTTr6Yra2&rank=1
Circle of Blood Book One,"Jaelynn Woolf, R. A. Steffan",https://www.goodreads.com/book/show/36559332-lover-s-rebirth?from_search=true&from_srp=true&qid=peMkxl4Yuf&rank=1
"The Secret Circle, Volume I: The Initiation",L. J. Smith,https://www.goodreads.com/book/show/22308771-the-secret-circle?from_search=true&from_srp=true&qid=nO0ohnDUd1&rank=1
Crash & Burn,Abigail Roux,https://www.goodreads.com/book/show/22890587-crash-burn?from_search=true&from_srp=true&qid=ohv9qv8NZf&rank=1
Hocus Pocus and the All-New Sequel,"Disney Press, A. W. Jantha",https://www.goodreads.com/book/show/36244389-hocus-pocus-the-all-new-sequel?from_search=true&from_srp=true&qid=10vdQErETd&rank=1
Nevermoor: The Trials of Morrigan Crow,Jessica Townsend,https://www.goodreads.com/book/show/58685773-nevermoor-1-fluch-und-wunder?from_search=true&from_srp=true&qid=btqwnOkSpP&rank=8
For Better or Cursed,Kate M. Williams,https://www.goodreads.com/book/show/43848519-for-better-or-cursed?from_search=true&from_srp=true&qid=n1qW0AWzO2&rank=1
Kingdom Keepers: The Return,Ridley Pearson,https://www.goodreads.com/book/show/20454703-kingdom-keepers-boxed-set?from_search=true&from_srp=true&qid=TypZdODrM2&rank=19
Underground,Will Hunt,https://www.goodreads.com/book/show/36701550-underground?from_search=true&from_srp=true&qid=pZjmJHDlBe&rank=1
Forged in Fire,D. K. Holmberg,https://www.goodreads.com/book/show/25371165-forged-in-fire?from_search=true&from_srp=true&qid=aVoXuJgQzx&rank=1
Inseparable,Brenda Jackson,https://www.goodreads.com/book/show/9798308-inseparable?from_search=true&from_srp=true&qid=p6rPZM0sv5&rank=1
Treachery In Death,J. D. Robb,https://www.goodreads.com/book/show/8315872-treachery-in-death?from_search=true&from_srp=true&qid=H1faaI2wFX&rank=1
The Law of Innocence,Michael Connelly,https://www.goodreads.com/book/show/51810799-the-law-of-innocence?from_search=true&from_srp=true&qid=8MEMqSHrpV&rank=1
The Art of Theft,Sherry Thomas,https://www.goodreads.com/book/show/36510437-the-art-of-theft?from_search=true&from_srp=true&qid=lcm5N7jH7z&rank=1
Lethal Bayou Beauty,Jana DeLeon,https://www.goodreads.com/book/show/17665259-lethal-bayou-beauty?from_search=true&from_srp=true&qid=tiM4qUkMST&rank=1
The Last Anniversary,Liane Moriarty,https://www.goodreads.com/book/show/1282954.The_Last_Anniversary?from_search=true&from_srp=true&qid=UjcJxLHSIp&rank=2
The Hostess with the Ghostess,E. J. Copperman,https://www.goodreads.com/book/show/36158611-the-hostess-with-the-ghostess?from_search=true&from_srp=true&qid=ZDgIzKI54j&rank=1
In the Market for Murder,T E Kinsey,https://www.goodreads.com/book/show/31143583-in-the-market-for-murder?from_search=true&from_srp=true&qid=I1Q5POOabA&rank=1
A Rising Man,Abir Mukherjee,https://www.goodreads.com/book/show/25686321-a-rising-man?from_search=true&from_srp=true&qid=iDqifSfYbX&rank=1
The Black Cat Murders,Karen Menuhin,https://www.goodreads.com/book/show/55213046-the-black-cat-murders?from_search=true&from_srp=true&qid=pi6Cr8KOIy&rank=1
Apprentice in Death,J. D. Robb,https://www.goodreads.com/book/show/28186363-apprentice-in-death?from_search=true&from_srp=true&qid=fQKKoSymD6&rank=2
Cross Fire,James Patterson,https://www.goodreads.com/book/show/7856305-cross-fire?from_search=true&from_srp=true&qid=hHGWlA4trQ&rank=1
Checked Out for Murder,Allison Brook,https://www.goodreads.com/book/show/49050946-checked-out-for-murder?from_search=true&from_srp=true&qid=lEDbpzs3OJ&rank=1
A Picture of Murder,T E Kinsey,https://www.goodreads.com/book/show/40190686-a-picture-of-murder?from_search=true&from_srp=true&qid=IbAp5QPbNx&rank=1
Revenge in Rubies,A. M. Stuart,https://www.goodreads.com/book/show/50393263-revenge-in-rubies?from_search=true&from_srp=true&qid=j5XXfCVSVq&rank=1
The Werewolf Meets His Match,Kristen Painter,https://www.goodreads.com/book/show/25743790-the-werewolf-meets-his-match?from_search=true&from_srp=true&qid=lncv4zDWxe&rank=1
Cross Justice,James Patterson,https://www.goodreads.com/book/show/25066591-cross-justice?from_search=true&from_srp=true&qid=cZC8WnJ7sa&rank=2
And Dangerous to Know,Darcie Wilde,https://www.goodreads.com/book/show/45008159-and-dangerous-to-know?from_search=true&from_srp=true&qid=Q2XroMdFzU&rank=1
Lowcountry Boneyard,Susan M. Boyer,https://www.goodreads.com/book/show/24514259-lowcountry-boneyard?from_search=true&from_srp=true&qid=WJNeGPqJDM&rank=1
European Travel for the Monstrous Gentlewoman,Theodora Goss,https://www.goodreads.com/book/show/36373571-european-travel-for-the-monstrous-gentlewoman?from_search=true&from_srp=true&qid=7Mhh39fTN1&rank=1
Look Alive Twenty-Five,Janet Evanovich,https://www.goodreads.com/book/show/38325516-look-alive-twenty-five?from_search=true&from_srp=true&qid=Y6keEe8OGc&rank=1
Swamp Spook,Jana DeLeon,https://www.goodreads.com/book/show/42246178-swamp-spook?from_search=true&from_srp=true&qid=17qq8NfRhH&rank=1
Old Bones,"Douglas Preston, Lincoln Child",https://www.goodreads.com/book/show/43522585-old-bones?from_search=true&from_srp=true&qid=j8ZVc3bUgV&rank=1
The Ghost of Marlow House,"Bobbi Holmes, Anna J. McIntyre",https://www.goodreads.com/book/show/28242455-the-ghost-of-marlow-house?from_search=true&from_srp=true&qid=axEB8uFV6R&rank=1
The Library of Lost and Found,Phaedra Patrick,https://www.goodreads.com/book/show/39873227-the-library-of-lost-and-found?from_search=true&from_srp=true&qid=fJ4Mmsj7jC&rank=1
Naughty in Nice,Rhys Bowen,https://www.goodreads.com/book/show/10634238-naughty-in-nice?from_search=true&from_srp=true&qid=KShGpGtK84&rank=1
Swamp Sniper,Jana DeLeon,https://www.goodreads.com/book/show/18683504-swamp-sniper?from_search=true&from_srp=true&qid=JD31dNVh1i&rank=1
Murder in an Irish Cottage,Carlene O'Connor,https://www.goodreads.com/book/show/48893306-murder-in-an-irish-cottage?from_search=true&from_srp=true&qid=CiwaomjorG&rank=1
Death of a Nag,M. C. Beaton,https://www.goodreads.com/book/show/445431.Death_of_a_Nag?from_search=true&from_srp=true&qid=E6DVXB2jkR&rank=1
Opium and Absinthe,Lydia Kang,https://www.goodreads.com/book/show/48671529-opium-and-absinthe?from_search=true&from_srp=true&qid=Lifr0ivIX6&rank=1
Death of a Macho Man,M. C. Beaton,https://www.goodreads.com/book/show/272137.Death_of_a_Macho_Man?from_search=true&from_srp=true&qid=6GNTa87IVw&rank=1
Murder in an Irish Pub,Carlene O'Connor,https://www.goodreads.com/book/show/45360744-murder-in-an-irish-pub?from_search=true&from_srp=true&qid=iDuBey9FvL&rank=1
Murder at Kensington Palace,Andrea Penrose,https://www.goodreads.com/book/show/43420405-murder-at-kensington-palace?from_search=true&from_srp=true&qid=kkBx9C1DaM&rank=1
Murder on the Dance Floor,Helena Dixon,https://www.goodreads.com/book/show/54401348-murder-on-the-dance-floor?from_search=true&from_srp=true&qid=Az3YkAZQx2&rank=1
Bones Behind the Wheel,E. J. Copperman,https://www.goodreads.com/book/show/40603825-bones-behind-the-wheel?from_search=true&from_srp=true&qid=SmYwQK5yiv&rank=1
Beating About the Bush,M. C. Beaton,https://www.goodreads.com/book/show/43263431-beating-about-the-bush?from_search=true&from_srp=true&qid=EQR05ld8Xm&rank=1
"The Secret, Book & Scone Society",Ellery Adams,https://www.goodreads.com/book/show/33632473-the-secret-book-scone-society?from_search=true&from_srp=true&qid=aS2lVpwx8F&rank=2
A Lady's Guide to Gossip and Murder,Dianne Freeman,https://www.goodreads.com/book/show/56948568-a-lady-s-guide-to-gossip-and-murder?from_search=true&from_srp=true&qid=ETg76YsBrZ&rank=2
Deader Homes and Gardens,Angie Fox,https://www.goodreads.com/book/show/32560734-deader-homes-and-gardens?from_search=true&from_srp=true&qid=jWPQpTln4L&rank=1
The Old Fox Deceiv'd,Martha Grimes,https://www.goodreads.com/book/show/153163.The_Old_Fox_Deceiv_d?from_search=true&from_srp=true&qid=pTtawGnOs4&rank=1
On Her Majesty's Frightfully Secret Service,Rhys Bowen,https://www.goodreads.com/book/show/32969127-on-her-majesty-s-frightfully-secret-service?from_search=true&from_srp=true&qid=ODUWk7ofFn&rank=1
And Then There Were Crumbs,Eve Calder,https://www.goodreads.com/book/show/41150295-and-then-there-were-crumbs?from_search=true&from_srp=true&qid=E1SKNv2krO&rank=1
Dance of the Winnebagos,Ann Charles,https://www.goodreads.com/book/show/12739886-dance-of-the-winnebagos?from_search=true&from_srp=true&qid=OLuQKzldgI&rank=1
Murder in an Irish Churchyard,Carlene O'Connor,https://www.goodreads.com/book/show/35268750-murder-in-an-irish-churchyard?from_search=true&from_srp=true&qid=G8YoD8WfMP&rank=1
The Vampire Knitting Club,Nancy Warren,https://www.goodreads.com/book/show/41882197-the-vampire-knitting-club?from_search=true&from_srp=true&qid=bkJd96BDUY&rank=1
Deck the Hallways,Kate Carlisle,https://www.goodreads.com/book/show/29498616-deck-the-hallways?from_search=true&from_srp=true&qid=on4j7KK5Uu&rank=1
Death in Focus,Anne Perry,https://www.goodreads.com/book/show/43426113-death-in-focus?from_search=true&from_srp=true&qid=3Ws2YjBZN6&rank=1
Twenty-Eight and a Half Wishes,Denise Grover Swank,https://www.goodreads.com/book/show/22847270-twenty-eight-and-a-half-wishes?from_search=true&from_srp=true&qid=aMEdit7o8B&rank=1
Gone South,Robert R. McCammon,https://www.goodreads.com/book/show/11549.Gone_South?from_search=true&from_srp=true&qid=QPjlIo28Ns&rank=1
The Burning Issue of the Day,T E Kinsey,https://www.goodreads.com/book/show/42963079-the-burning-issue-of-the-day?from_search=true&from_srp=true&qid=Uq9ILtaFjK&rank=1
Murder at Half Moon Gate,Andrea Penrose,https://www.goodreads.com/book/show/35607916-murder-at-half-moon-gate?from_search=true&from_srp=true&qid=MI8RIArOE8&rank=1
Tropic of Stupid,Tim Dorsey,https://www.goodreads.com/book/show/53287273-tropic-of-stupid?from_search=true&from_srp=true&qid=gfCYUYprkf&rank=1
Murder Flies the Coop,Jessica Ellicott,https://www.goodreads.com/book/show/37884742-murder-flies-the-coop?from_search=true&from_srp=true&qid=JgH6t8J0mr&rank=1
"Hook, Line and Blinker",Jana DeLeon,https://www.goodreads.com/book/show/35341050-hook-line-and-blinker?from_search=true&from_srp=true&qid=RpfWwQJ9Oc&rank=1
Murder of a Chocolate-Covered Cherry,Denise Swanson,https://www.goodreads.com/book/show/1827749.Murder_of_a_Chocolate_Covered_Cherry?from_search=true&from_srp=true&qid=0hPafBehI5&rank=1
Silks,"Dick Francis, Felix Francis",https://www.goodreads.com/book/show/3263889-silks?from_search=true&from_srp=true&qid=klQ5QhvBj6&rank=1
The Vanished Bride,Bella Ellis,https://www.goodreads.com/book/show/44525770-the-vanished-bride?from_search=true&from_srp=true&qid=LCCO1y4BOi&rank=1
Newly Wed and Slightly Dead,Danielle Garrett,https://www.goodreads.com/book/show/43725544-newly-wed-and-slightly-dead?from_search=true&from_srp=true&qid=HulftWHyTh&rank=1
Sugar and Vice,Eve Calder,https://www.goodreads.com/book/show/51164509-sugar-and-vice?from_search=true&from_srp=true&qid=nmoNQy2B8T&rank=1
Sinfully Delicious,Amanda M. Lee,https://www.goodreads.com/book/show/50223786-sinfully-delicious?from_search=true&from_srp=true&qid=ABg0FTB6Fj&rank=1
Lowcountry Bordello,Susan M. Boyer,https://www.goodreads.com/book/show/26169556-lowcountry-bordello?from_search=true&from_srp=true&qid=DMt1kUwRdN&rank=1
Sleep Like a Baby,Charlaine Harris,https://www.goodreads.com/book/show/33559163-sleep-like-a-baby?from_search=true&from_srp=true&qid=iXjhii8KBY&rank=1
All the Little Liars,Charlaine Harris,https://www.goodreads.com/book/show/28220808-all-the-little-liars?from_search=true&from_srp=true&qid=PHRLDyi01L&rank=1
Before She Was Helen,Caroline B. Cooney,https://www.goodreads.com/book/show/49811806-before-she-was-helen?from_search=true&from_srp=true&qid=oE2VAlFsRo&rank=1
Wicked Witch Murder,Leslie Meier,https://www.goodreads.com/book/show/7177089-wicked-witch-murder?from_search=true&from_srp=true&qid=Ne8kCwFRob&rank=1
Off Kilter,Hannah Reed,https://www.goodreads.com/book/show/20949466-off-kilter?from_search=true&from_srp=true&qid=eEVeg3CqRF&rank=1
Princess Elizabeth's Spy,Susan Elia MacNeal,https://www.goodreads.com/book/show/13330549-princess-elizabeth-s-spy?from_search=true&from_srp=true&qid=0gFFdlqaSp&rank=1
Reading Up a Storm,Eva Gates,https://www.goodreads.com/book/show/25894011-reading-up-a-storm?from_search=true&from_srp=true&qid=Xuq5rantAJ&rank=1
Smoky Mountain Tracks,Donna Ball,https://www.goodreads.com/book/show/857666.Smoky_Mountain_Tracks?from_search=true&from_srp=true&qid=YWyiH6QCUS&rank=1
Mardi Gras Murder,Ellen Byron,https://www.goodreads.com/book/show/37854421-mardi-gras-murder?from_search=true&from_srp=true&qid=5FDzMzEEJN&rank=1
The Whole Art of Detection,Lyndsay Faye,https://www.goodreads.com/book/show/30622624-the-whole-art-of-detection?from_search=true&from_srp=true&qid=ejuIC0oXCP&rank=1
Big Sky,Kate Atkinson,https://www.goodreads.com/book/show/43107933-big-sky?from_search=true&from_srp=true&qid=9pS1RuzHpP&rank=1
Eliza Starts a Rumor,Jane L. Rosen,https://www.goodreads.com/book/show/52629521-eliza-starts-a-rumor?from_search=true&from_srp=true&qid=c2XFAPMfF5&rank=1
Fortune Favors the Dead,Stephen Spotswood,https://www.goodreads.com/book/show/50666983-fortune-favors-the-dead?from_search=true&from_srp=true&qid=EXD9z8PHNl&rank=1
The Breakers,Marcia Muller,https://www.goodreads.com/book/show/36547461-the-breakers?from_search=true&from_srp=true&qid=s8WjI2uF8p&rank=1
Precious and Grace,Alexander McCall Smith,https://www.goodreads.com/book/show/28588087-precious-and-grace?from_search=true&from_srp=true&qid=Bt85m4GieW&rank=1
Dressed to Kilt,Hannah Reed,https://www.goodreads.com/book/show/27177383-dressed-to-kilt?from_search=true&from_srp=true&qid=VfczSPIHUs&rank=1
The Missing Wife,Sheila O'Flanagan,https://www.goodreads.com/book/show/26699583-the-missing-wife?from_search=true&from_srp=true&qid=u1OoltHrxJ&rank=2
Design for Murder,Carolyn G. Hart,https://www.goodreads.com/book/show/640129.Design_for_Murder?from_search=true&from_srp=true&qid=HDuYflUYBS&rank=1
