Audible_Title,Audible_Author,Goodreads_Link
The Radium Girls,Kate Moore,https://www.goodreads.com/book/show/31409135-the-radium-girls?from_search=true&from_srp=true&qid=NrHBWDw0Nx&rank=3
An Indigenous Peoples' History of the United States,Roxanne Dunbar-Ortiz,https://www.goodreads.com/book/show/20588662-an-indigenous-peoples-history-of-the-united-states?from_search=true&from_srp=true&qid=IZR18VrKda&rank=1
The Gift of Therapy,Irvin D. Yalom,https://www.goodreads.com/book/show/21025.The_Gift_of_Therapy?from_search=true&from_srp=true&qid=HjKwy7BaOt&rank=1
These Truths,Jill Lepore,https://www.goodreads.com/book/show/43726521-these-truths?from_search=true&from_srp=true&qid=VpSqpIRSHw&rank=1
The Second Mountain,David Brooks,https://www.goodreads.com/book/show/40642458-the-second-mountain?from_search=true&from_srp=true&qid=V9ZokO1WqI&rank=4
Nomadland,Jessica Bruder,https://www.goodreads.com/book/show/38212124-nomadland?from_search=true&from_srp=true&qid=kcQLTucTw8&rank=3
Hunting the Jackal,"Billy Waugh, Tim Keown",https://www.goodreads.com/book/show/355941.Hunting_the_Jackal?from_search=true&from_srp=true&qid=Z6aT5KO23S&rank=1
The Invention of Nature,Andrea Wulf,https://www.goodreads.com/book/show/23995249-the-invention-of-nature?from_search=true&from_srp=true&qid=dHTx2CWrGl&rank=3
The Grid,Gretchen Bakke,https://www.goodreads.com/book/show/26073005-the-grid?from_search=true&from_srp=true&qid=8Hc4nnwJaP&rank=1
Alcohol Explained,William Porter,https://www.goodreads.com/book/show/25374689-alcohol-explained?from_search=true&from_srp=true&qid=40dfv1spVP&rank=1
The Perfect Storm,Sebastian Junger,https://www.goodreads.com/book/show/6545608-the-perfect-storm?from_search=true&from_srp=true&qid=G125aRa5Pw&rank=1
Hell's Angels,Hunter S. Thompson,https://www.goodreads.com/book/show/10882.Hell_s_Angels?from_search=true&from_srp=true&qid=42WTInwm0g&rank=1
An Army at Dawn: The War in North Africa (1942-1943),Rick Atkinson,https://www.goodreads.com/book/show/541920.An_Army_at_Dawn?from_search=true&from_srp=true&qid=9Y737CMre7&rank=1
The House of Morgan,Ron Chernow,https://www.goodreads.com/book/show/16131.The_House_of_Morgan?from_search=true&from_srp=true&qid=oUdkSHfOms&rank=2
Switch on Your Brain,Dr. Caroline Leaf,https://www.goodreads.com/book/show/18922063-switch-on-your-brain?from_search=true&from_srp=true&qid=vVTyJxC9w9&rank=5
The Pilgrimage,Paulo Coelho,https://www.goodreads.com/book/show/2759537-the-pilgrimage?from_search=true&from_srp=true&qid=PkLwkZowEp&rank=2
Killer Elite: Completely Revised and Updated,Michael Smith,https://www.goodreads.com/book/show/33386643-killer-elite?from_search=true&from_srp=true&qid=0JNCZsEH70&rank=1
Smoke Gets in Your Eyes,Caitlin Doughty,https://www.goodreads.com/book/show/25189315-smoke-gets-in-your-eyes-other-lessons-from-the-crematory?from_search=true&from_srp=true&qid=GLcvI7sAub&rank=1
Atomic Accidents,James Mahaffey,https://www.goodreads.com/book/show/20579068-atomic-accidents?from_search=true&from_srp=true&qid=TYT9oDgUrL&rank=3
Battle Hymn of the Tiger Mother,Amy Chua,https://www.goodreads.com/book/show/9160695-battle-hymn-of-the-tiger-mother?from_search=true&from_srp=true&qid=deBE1mpxh6&rank=1
The English and Their History,Robert Tombs,https://www.goodreads.com/book/show/23569457-the-english-and-their-history?from_search=true&from_srp=true&qid=8gWobyRqhL&rank=1
80/20 Running,"Matt Fitzgerald, Robert Johnson",https://www.goodreads.com/book/show/20821042-80-20-running?from_search=true&from_srp=true&qid=3rvgkmIYYD&rank=1
Countdown to Zero Day,Kim Zetter,https://www.goodreads.com/book/show/18465875-countdown-to-zero-day?from_search=true&from_srp=true&qid=pixy4WLtcS&rank=1
The Pleasure of Finding Things Out,Richard P. Feynman,https://www.goodreads.com/book/show/10260.The_Pleasure_of_Finding_Things_Out?from_search=true&from_srp=true&qid=9BpA6DQFjv&rank=1
Where the Water Goes,David Owen,https://www.goodreads.com/book/show/31544566-where-the-water-goes?from_search=true&from_srp=true&qid=iPRGrT4O68&rank=1
Gathering Moss,Robin Wall Kimmerer,https://www.goodreads.com/book/show/87040.Gathering_Moss?from_search=true&from_srp=true&qid=nbUV55yLrN&rank=1
A Little History of Religion,Richard Holloway,https://www.goodreads.com/book/show/28819132-a-little-history-of-religion?from_search=true&from_srp=true&qid=UepEU5zozQ&rank=1
How Rome Fell,Adrian Goldsworthy,https://www.goodreads.com/book/show/5599860-how-rome-fell?from_search=true&from_srp=true&qid=rH8WtSQUjy&rank=1
The Westies,T. J. English,https://www.goodreads.com/book/show/40669501-the-westies?from_search=true&from_srp=true&qid=1Esl3suBtJ&rank=1
Consciousness Explained,Daniel C. Dennett,https://www.goodreads.com/book/show/2069.Consciousness_Explained?from_search=true&from_srp=true&qid=7rDo9pEU6x&rank=1
A Universe from Nothing,Lawrence M. Krauss,https://www.goodreads.com/book/show/11337189-a-universe-from-nothing?from_search=true&from_srp=true&qid=Q65wxijOWq&rank=1
American Baby,Gabrielle Glaser,https://www.goodreads.com/book/show/48710835-american-baby?from_search=true&from_srp=true&qid=fXZ4C2SYJ2&rank=1
Wabi Sabi,Beth Kempton,https://www.goodreads.com/book/show/39692401-wabi-sabi?from_search=true&from_srp=true&qid=GmfJf7j2ga&rank=1
Bella Figura,Kamin Mohammadi,https://www.goodreads.com/book/show/36076549-bella-figura?from_search=true&from_srp=true&qid=ootPrmZM9Z&rank=1
The Icarus Deception,Seth Godin,https://www.goodreads.com/book/show/15843041-the-icarus-deception?from_search=true&from_srp=true&qid=BH0n2MJHHW&rank=3
World War II at Sea,Craig L. Symonds,https://www.goodreads.com/book/show/36198001-world-war-ii-at-sea?from_search=true&from_srp=true&qid=YNYc4DvhXC&rank=1
Dreamland,"Bob Lazar, George Knapp - foreword",https://www.goodreads.com/book/show/43822273-dreamland?from_search=true&from_srp=true&qid=Q3P2Ga7qcF&rank=1
The Harvard Psychedelic Club,Don Lattin,https://www.goodreads.com/book/show/6919981-the-harvard-psychedelic-club?from_search=true&from_srp=true&qid=Fe6LJclAYT&rank=1
Mycophilia,Eugenia Bone,https://www.goodreads.com/book/show/11986513-mycophilia?from_search=true&from_srp=true&qid=Ey9gJrqRur&rank=1
Just Do the Damn Thing,Reese Owen,https://www.goodreads.com/book/show/43077970-just-do-the-damn-thing?from_search=true&from_srp=true&qid=8rznnRiU4t&rank=1
We Fed an Island,José Andrés,https://www.goodreads.com/book/show/38739584-we-fed-an-island?from_search=true&from_srp=true&qid=8oM7678WUz&rank=1
Survival of the Friendliest,"Brian Hare, Vanessa Woods",https://www.goodreads.com/book/show/48635421-survival-of-the-friendliest?from_search=true&from_srp=true&qid=gSVOMlCRlz&rank=1
For Small Creatures Such as We,Sasha Sagan,https://www.goodreads.com/book/show/43983938-for-small-creatures-such-as-we?from_search=true&from_srp=true&qid=6UDHEjVk3L&rank=3
Thirteen Days in September,Lawrence Wright,https://www.goodreads.com/book/show/21965079-thirteen-days-in-september?from_search=true&from_srp=true&qid=Mu7PfiqAhr&rank=1
The Lost Painting,Jonathan Harr,https://www.goodreads.com/book/show/27398.The_Lost_Painting?from_search=true&from_srp=true&qid=yAy5kgGapQ&rank=1
Twilight of the Gods,Steven Hyden,https://www.goodreads.com/book/show/35068687-twilight-of-the-gods?from_search=true&from_srp=true&qid=LLddKy4bq8&rank=1
The Will to Climb,"David Roberts, Ed Viesturs",https://www.goodreads.com/book/show/10349208-the-will-to-climb?from_search=true&from_srp=true&qid=S5qqlv1PQd&rank=1
No Man’s Land,John Toland,https://www.goodreads.com/book/show/428816.No_Man_s_Land?from_search=true&from_srp=true&qid=dFe84sWwiv&rank=1
The Bonobo and the Atheist,Frans de Waal,https://www.goodreads.com/book/show/4487598-the-bonobo-and-the-atheist?from_search=true&from_srp=true&qid=jtQYEICJQb&rank=1
October 1964,David Halberstam,https://www.goodreads.com/book/show/75418.October_1964?from_search=true&from_srp=true&qid=EmZsHGXHvH&rank=1
Queer Eye,"Antoni Porowski, Tan France, Jonathan Van Ness, Bobby Berk, Karamo Brown",https://www.goodreads.com/book/show/41016993-queer-eye?from_search=true&from_srp=true&qid=CsE3sZh5zt&rank=1
Seinfeldia,Jennifer Keishin Armstrong,https://www.goodreads.com/book/show/27171845-seinfeldia?from_search=true&from_srp=true&qid=mFj92rv12v&rank=1
Crash Test Girl,Kari Byron,https://www.goodreads.com/book/show/35068849-crash-test-girl?from_search=true&from_srp=true&qid=sIsotFix09&rank=1
Cozy,Isabel Gillies,https://www.goodreads.com/book/show/38739559-cozy?from_search=true&from_srp=true&qid=a0NnYR1nJI&rank=1
Dirty Wars,Jeremy Scahill,https://www.goodreads.com/book/show/15814204-dirty-wars?from_search=true&from_srp=true&qid=e8ZBFYqJLa&rank=1
Notes on a Nervous Planet,Matt Haig,https://www.goodreads.com/book/show/40404801-notes-on-a-nervous-planet?from_search=true&from_srp=true&qid=EsDPWHf6XT&rank=1
Beauty in the Broken Places,"Allison Pataki, Lee Woodruff, David Levy",https://www.goodreads.com/book/show/56397305-beauty-in-the-broken-places?from_search=true&from_srp=true&qid=6bI3AhK2YF&rank=1
Belichick and Brady,Michael Holley,https://www.goodreads.com/book/show/28925592-belichick-and-brady?from_search=true&from_srp=true&qid=4Twe69RhuG&rank=1
Burn the Ice,Kevin Alexander,https://www.goodreads.com/book/show/42505353-burn-the-ice?from_search=true&from_srp=true&qid=Kyhk4XgvIL&rank=1
A Speck in the Sea,"John Aldridge, Anthony Sosinski",https://www.goodreads.com/book/show/33160596-a-speck-in-the-sea?from_search=true&from_srp=true&qid=xQqBQ7G0X7&rank=1
Naked Money,Charles Wheelan,https://www.goodreads.com/book/show/30231790-naked-money?from_search=true&from_srp=true&qid=juQV1td8K9&rank=1
What She Ate,Laura Shapiro,https://www.goodreads.com/book/show/32969710-what-she-ate?from_search=true&from_srp=true&qid=4ARHcNuUxj&rank=1
Mary Coin,Marisa Silver,https://www.goodreads.com/book/show/15808322-mary-coin?from_search=true&from_srp=true&qid=sIhmetOU2P&rank=1
One Year After,William R. Forstchen,https://www.goodreads.com/book/show/49420641-one-year-after---die-welt-ohne-strom?from_search=true&from_srp=true&qid=uaUP00GUwM&rank=5
Norco '80,Peter Houlahan,https://www.goodreads.com/book/show/43192297-norco-80?from_search=true&from_srp=true&qid=hj0DIr2kZS&rank=1
Seven Sisters,Lucinda Riley,https://www.goodreads.com/book/show/22609358-the-seven-sisters?from_search=true&from_srp=true&qid=IVclZ07tTY&rank=1
The Clockmaker's Daughter,Kate Morton,https://www.goodreads.com/book/show/38530939-the-clockmaker-s-daughter?from_search=true&from_srp=true&qid=Uv94z08Ips&rank=1
Mrs. Lincoln's Dressmaker,Jennifer Chiaverini,https://www.goodreads.com/book/show/15808287-mrs-lincoln-s-dressmaker?from_search=true&from_srp=true&qid=HHNVWAnJ3v&rank=1
The Queen's Fool,Philippa Gregory,https://www.goodreads.com/book/show/252499.The_Queen_s_Fool?from_search=true&from_srp=true&qid=bSOYIGXC3x&rank=1
Daughter of Moloka'i,Alan Brennert,https://www.goodreads.com/book/show/32854324-daughter-of-moloka-i?from_search=true&from_srp=true&qid=Qc1hfMds2o&rank=1
Chateau of Secrets: A Novel,Melanie Dobson,https://www.goodreads.com/book/show/18143963-chateau-of-secrets?from_search=true&from_srp=true&qid=riA1hYsi6s&rank=1
The Other's Gold,Elizabeth Ames,https://www.goodreads.com/book/show/43744322-the-other-s-gold?from_search=true&from_srp=true&qid=BZVePciCxm&rank=1
The Lightkeeper's Daughters,Jean E. Pendziwol,https://www.goodreads.com/book/show/32600208-the-lightkeeper-s-daughters?from_search=true&from_srp=true&qid=HwBTet2C2N&rank=1
Everybody's Son,Thrity Umrigar,https://www.goodreads.com/book/show/32051571-everybody-s-son?from_search=true&from_srp=true&qid=BJyqJ1jUa0&rank=1
The Twelve Tribes of Hattie (Oprah's Book Club 2.0),Ayana Mathis,https://www.goodreads.com/book/show/50535465-the-twelve-tribes-of-hattie?from_search=true&from_srp=true&qid=scJnvvbliU&rank=1
Corelli's Mandolin,Louis de Bernieres,https://www.goodreads.com/book/show/578519.Captain_Corelli_s_Mandolin?from_search=true&from_srp=true&qid=igft27xPMj&rank=3
Summer's Child,Diane Chamberlain,https://www.goodreads.com/book/show/827359.Summer_s_Child?from_search=true&from_srp=true&qid=JIkmxXDZaJ&rank=1
Tony's Wife,Adriana Trigiani,https://www.goodreads.com/book/show/37959925-tony-s-wife?from_search=true&from_srp=true&qid=t0NYWwjpKr&rank=1
The One & Only,Emily Giffin,https://www.goodreads.com/book/show/18465657-the-one-only?from_search=true&from_srp=true&qid=nNVfgLqWjP&rank=2
The Diplomat's Daughter,Karin Tanabe,https://www.goodreads.com/book/show/32620359-the-diplomat-s-daughter?from_search=true&from_srp=true&qid=lfbEGJjuCo&rank=1
The Painter's Daughter,Julie Klassen,https://www.goodreads.com/book/show/24974122-the-painter-s-daughter?from_search=true&from_srp=true&qid=Kh1EmtTmlI&rank=1
The Children's Crusade,Ann Packer,https://www.goodreads.com/book/show/22609396-the-children-s-crusade?from_search=true&from_srp=true&qid=YjJMzmy0YR&rank=1
Hell Divers II: Ghosts,Nicholas Sansbury Smith,https://www.goodreads.com/book/show/31434700-ghosts?from_search=true&from_srp=true&qid=XOA4Ttaa80&rank=1
Hell Divers III: Deliverance,Nicholas Sansbury Smith,https://www.goodreads.com/book/show/35480139-deliverance?from_search=true&from_srp=true&qid=XE4HfN3UDH&rank=1
The Tide Series Box Set (Books 1-4),Anthony J. Melchiorri,https://www.goodreads.com/book/show/43268914-the-tide-series-box-set?from_search=true&from_srp=true&qid=YgLNb0y3jG&rank=1
The Widow's House,Carol Goodman,https://www.goodreads.com/book/show/30759310-the-widow-s-house?from_search=true&from_srp=true&qid=L9zhRzJetI&rank=1
River's Edge,Terri Blackstock,https://www.goodreads.com/book/show/305439.River_s_Edge?from_search=true&from_srp=true&qid=x2VILszMGO&rank=1
Her Daughter's Mother,Daniela Petrova,https://www.goodreads.com/book/show/43063328-her-daughter-s-mother?from_search=true&from_srp=true&qid=iqP2kVMcH8&rank=1
I'll Be Watching You,Courtney Evan Tate,https://www.goodreads.com/book/show/40164514-i-ll-be-watching-you?from_search=true&from_srp=true&qid=55VFksJt4k&rank=1
Infinite 2,Jeremy Robinson,https://www.goodreads.com/book/show/56923320-infinite2?from_search=true&from_srp=true&qid=QtJFN1bf3L&rank=1
He Who Fights with Monsters: A LitRPG Adventure,"Shirtaloon, Travis Deverell",https://www.goodreads.com/book/show/59070964-he-who-fights-with-monsters?from_search=true&from_srp=true&qid=8yTf0I3NVC&rank=2
Super Powereds: Year 4,Drew Hayes,https://www.goodreads.com/book/show/33395830-super-powereds?from_search=true&from_srp=true&qid=kFJMdLempc&rank=1
Nice Girls Don't Bite Their Neighbors,Molly Harper,https://www.goodreads.com/book/show/12098371-nice-girls-don-t-bite-their-neighbors?from_search=true&from_srp=true&qid=dKkppaV02w&rank=1
Flowers of Esthelm,pirateaba,https://www.goodreads.com/book/show/55924416-the-wandering-inn?from_search=true&from_srp=true&qid=nPo3Gf0fIj&rank=1
Awaken Online: Ember,Travis Bagwell,https://www.goodreads.com/book/show/48501084-ember?from_search=true&from_srp=true&qid=8Zlw1hxYxa&rank=1
Ranger's Apprentice: The Lost Stories,John Flanagan,https://www.goodreads.com/book/show/11309018-the-lost-stories?from_search=true&from_srp=true&qid=fA9e1Dmpjp&rank=1
"Breeds, Book 1",Keith C. Blackmore,https://www.goodreads.com/book/show/20985297-breeds?from_search=true&from_srp=true&qid=CtvRhfeD75&rank=1
Unsouled,Neal Shusterman,https://www.goodreads.com/book/show/12792658-unsouled?from_search=true&from_srp=true&qid=ggmb78VLrK&rank=1
The Wizard's Butler,Nathan Lowell,https://www.goodreads.com/book/show/52535010-the-wizard-s-butler?from_search=true&from_srp=true&qid=Lzxdaay0nc&rank=1
The Liar's Key,Mark Lawrence,https://www.goodreads.com/book/show/22852698-the-liar-s-key?from_search=true&from_srp=true&qid=vxfiV5vaJL&rank=1
Death's Daughter,Amber Benson,https://www.goodreads.com/book/show/4583489-death-s-daughter?from_search=true&from_srp=true&qid=wU4W6XTEnl&rank=1
Necrotech,K C Alexander,https://www.goodreads.com/book/show/30183216-necrotech?from_search=true&from_srp=true&qid=XDJHQhHCYA&rank=1
This Is How You Die,"David Malki - editor, Ryan North - editor",https://www.goodreads.com/book/show/16131226-this-is-how-you-die?from_search=true&from_srp=true&qid=TxBsbYqDAb&rank=1
A Night Without Stars: A Novel of the Commonwealth,Peter F. Hamilton,https://www.goodreads.com/book/show/28439513-a-night-without-stars?from_search=true&from_srp=true&qid=ePLYPm8Lto&rank=1
Diamond Doris,"Doris Payne, Zelda Lockhart - contributor",https://www.goodreads.com/book/show/43245874-diamond-doris?from_search=true&from_srp=true&qid=hYNUcMV8Wn&rank=1
I Am Restored,"Lecrae, Tyler Burns",https://www.goodreads.com/book/show/52609376-i-am-restored?from_search=true&from_srp=true&qid=yLxP2Lh0f5&rank=1
If You Lived Here You'd Be Home By Now,Christopher Ingraham,https://www.goodreads.com/book/show/45019012-if-you-lived-here-you-d-be-home-by-now?from_search=true&from_srp=true&qid=QwcjVr53VH&rank=1
The Perfect Predator,"Steffanie Strathdee, Thomas Patterson, Teresa Barker - contributor",https://www.goodreads.com/book/show/36589701-the-perfect-predator?from_search=true&from_srp=true&qid=qvWTJIQJTv&rank=1
"Forever and Ever, Amen","Randy Travis, Ken Abraham - contributor",https://www.goodreads.com/book/show/40591251-forever-and-ever-amen?from_search=true&from_srp=true&qid=n9SrJyYlYs&rank=1
The Truth About Aaron,Jonathan Hernandez,https://www.goodreads.com/book/show/40399753-the-truth-about-aaron?from_search=true&from_srp=true&qid=D4Pob7ehs4&rank=1
Pilgrim's Wilderness,Tom Kizzia,https://www.goodreads.com/book/show/15926749-pilgrim-s-wilderness?from_search=true&from_srp=true&qid=N5e2sPP53l&rank=1
A Brave Face,"Barbara Marlowe, Teeba Furat Marlowe, Jennifer Keirn - contributor",https://www.goodreads.com/book/show/40590421-a-brave-face?from_search=true&from_srp=true&qid=5xwvNpmD7S&rank=1
Daring to Drive,Manal al-Sharif,https://www.goodreads.com/book/show/32620356-daring-to-drive?from_search=true&from_srp=true&qid=HYIlG9nXt5&rank=1
It's in His Kiss,Julia Quinn,https://www.goodreads.com/book/show/110393.It_s_in_His_Kiss?from_search=true&from_srp=true&qid=bc5Cs77mAJ&rank=1
Mr. Masters,T L Swan,https://www.goodreads.com/book/show/40222694-mr-masters?from_search=true&from_srp=true&qid=jKJKxRlvec&rank=1
Devil's Lair,Anna Zaires,https://www.goodreads.com/book/show/55886090-devil-s-lair?from_search=true&from_srp=true&qid=IeOHiShNTu&rank=1
Ain't She a Peach,Molly Harper,https://www.goodreads.com/book/show/36373506-ain-t-she-a-peach?from_search=true&from_srp=true&qid=zglHSwhrXn&rank=1
Naughty & Nasty,Sabrina B. Scales,https://www.goodreads.com/book/show/54786995-naughty-and-nasty?from_search=true&from_srp=true&qid=6Qq49gfhLn&rank=1
You'll Think of Me,Robin Lee Hatcher,https://www.goodreads.com/book/show/30649428-you-ll-think-of-me?from_search=true&from_srp=true&qid=sQA6SubSmA&rank=1
Devil's Bargain,Natasha Knight,https://www.goodreads.com/book/show/44783371-devil-s-bargain?from_search=true&from_srp=true&qid=Uw5HZTr78i&rank=1
A Good Debutante's Guide to Ruin,Sophie Jordan,https://www.goodreads.com/book/show/18755796-a-good-debutante-s-guide-to-ruin?from_search=true&from_srp=true&qid=D4E56B8i7q&rank=1
Amanda's Wedding,Jenny Colgan,https://www.goodreads.com/book/show/74482.Amanda_s_Wedding?from_search=true&from_srp=true&qid=zBnIQ4Rorm&rank=2
A Brother's Honor,Brenda Jackson,https://www.goodreads.com/book/show/16160045-a-brother-s-honor?from_search=true&from_srp=true&qid=gTyqgZFYIQ&rank=1
Lady Bridget's Diary,Maya Rodale,https://www.goodreads.com/book/show/25817357-lady-bridget-s-diary?from_search=true&from_srp=true&qid=fihRkkiFjq&rank=1
Ruin & Rule,Pepper Winters,https://www.goodreads.com/book/show/22925912-ruin-rule?from_search=true&from_srp=true&qid=LUXdt8SN7f&rank=1
"Emotional Intelligence, 10th Edition",Daniel Goleman,https://www.goodreads.com/book/show/26329.Emotional_Intelligence?from_search=true&from_srp=true&qid=YUDo9B0NzK&rank=8
The Innovator's Dilemma,Clayton M. Christensen,https://www.goodreads.com/book/show/2615.The_Innovator_s_Dilemma?from_search=true&from_srp=true&qid=JF5E1DmT1J&rank=4
The Man Who Wasn't There,Anil Ananthaswamy,https://www.goodreads.com/book/show/23398718-the-man-who-wasn-t-there?from_search=true&from_srp=true&qid=izUHlvymmi&rank=1
The Tattooist of Auschwitz,Heather Morris,https://www.goodreads.com/book/show/38359036-the-tattooist-of-auschwitz?from_search=true&from_srp=true&qid=tBOhaKNoDu&rank=5
The Things We Cannot Say,Kelly Rimmer,https://www.goodreads.com/book/show/40899464-the-things-we-cannot-say?from_search=true&from_srp=true&qid=cuEp2ZDLLf&rank=1
The Last Kingdom,Bernard Cornwell,https://www.goodreads.com/book/show/68527.The_Last_Kingdom?from_search=true&from_srp=true&qid=4I3punnbeE&rank=1
Room,Emma Donoghue,https://www.goodreads.com/book/show/31685789-room?from_search=true&from_srp=true&qid=7sDeLMOQET&rank=2
The Last Correspondent,Soraya M. Lane,https://www.goodreads.com/book/show/53710674-the-last-correspondent?from_search=true&from_srp=true&qid=3WRfe8XRXR&rank=1
Lady Clementine,Marie Benedict,https://www.goodreads.com/book/show/45007887-lady-clementine?from_search=true&from_srp=true&qid=mZk4155XF7&rank=1
The Poisonwood Bible,Barbara Kingsolver,https://www.goodreads.com/book/show/7244.The_Poisonwood_Bible?from_search=true&from_srp=true&qid=DsEsAPfngr&rank=2
Less,Andrew Sean Greer,https://www.goodreads.com/book/show/39927096-less?from_search=true&from_srp=true&qid=NanIPtyFg2&rank=4
"In Darkness, Look for Stars",Clara Benson,https://www.goodreads.com/book/show/50871634-in-darkness-look-for-stars?from_search=true&from_srp=true&qid=NmXRBhU4zp&rank=1
True Grit,Charles Portis,https://www.goodreads.com/book/show/257845.True_Grit?from_search=true&from_srp=true&qid=bTVpqPSwD0&rank=1
Erotic Stories for Punjabi Widows,Balli Kaur Jaswal,https://www.goodreads.com/book/show/32075853-erotic-stories-for-punjabi-widows?from_search=true&from_srp=true&qid=Fvhd7qBmvS&rank=1
The Secret Keeper,Kate Morton,https://www.goodreads.com/book/show/13508607-the-secret-keeper?from_search=true&from_srp=true&qid=PG8sa1jn2O&rank=4
The Extraordinary Life of Sam Hell,Robert Dugoni,https://www.goodreads.com/book/show/35995489-the-extraordinary-life-of-sam-hell?from_search=true&from_srp=true&qid=N7lqmyBw9n&rank=1
Flowers for Algernon,Daniel Keyes,https://www.goodreads.com/book/show/36576608-flowers-for-algernon?from_search=true&from_srp=true&qid=txuFRw6gnq&rank=3
Fight Club,Chuck Palahniuk,https://www.goodreads.com/book/show/36236124-fight-club?from_search=true&from_srp=true&qid=mFotB1bCeo&rank=6
No Country for Old Men,Cormac McCarthy,https://www.goodreads.com/book/show/12497.No_Country_for_Old_Men?from_search=true&from_srp=true&qid=2hLWHftvxc&rank=4
The Silver Linings Playbook,Matthew Quick,https://www.goodreads.com/book/show/13539044-the-silver-linings-playbook?from_search=true&from_srp=true&qid=7zDdrdQeoy&rank=2
The Odyssey,"Homer, Emily Wilson - translator",https://www.goodreads.com/book/show/57754962-the-odyssey-by-homer?from_search=true&from_srp=true&qid=ve4bXaicS4&rank=2
A Prayer for Owen Meany,John Irving,https://www.goodreads.com/book/show/4473.A_Prayer_for_Owen_Meany?from_search=true&from_srp=true&qid=QqzTPcaOog&rank=3
Spilled Milk,K. L. Randis,https://www.goodreads.com/book/show/18858489-spilled-milk?from_search=true&from_srp=true&qid=9JlUKcgYUh&rank=2
Master and Commander,Patrick O'Brian,https://www.goodreads.com/book/show/77430.Master_and_Commander?from_search=true&from_srp=true&qid=yZZCzdhwGh&rank=3
Between Sisters,Kristin Hannah,https://www.goodreads.com/book/show/217432.Between_Sisters?from_search=true&from_srp=true&qid=G86I4MenKr&rank=1
Breakfast of Champions,Kurt Vonnegut,https://www.goodreads.com/book/show/4980.Breakfast_of_Champions?from_search=true&from_srp=true&qid=ZVVLdb9QL9&rank=1
The Power of One,Bryce Courtenay,https://www.goodreads.com/book/show/122.The_Power_of_One?from_search=true&from_srp=true&qid=uHH8doRx8k&rank=1
White Queen,Philippa Gregory,https://www.goodreads.com/book/show/5971165-the-white-queen?from_search=true&from_srp=true&qid=3DT6KD1a2H&rank=1
The Big Sleep,Raymond Chandler,https://www.goodreads.com/book/show/2052.The_Big_Sleep?from_search=true&from_srp=true&qid=ADf7nqofIR&rank=1
The Day of the Jackal,Frederick Forsyth,https://www.goodreads.com/book/show/540020.The_Day_of_the_Jackal?from_search=true&from_srp=true&qid=YPELg2KqXh&rank=1
The Women in the Castle,Jessica Shattuck,https://www.goodreads.com/book/show/30653967-the-women-in-the-castle?from_search=true&from_srp=true&qid=PWioWEsWJQ&rank=1
Magic Hour,Kristin Hannah,https://www.goodreads.com/book/show/1470232.Magic_Hour?from_search=true&from_srp=true&qid=IWlXRZuKtN&rank=1
The Boston Girl: A Novel,Anita Diamant,https://www.goodreads.com/book/show/27397336-the-boston-girl?from_search=true&from_srp=true&qid=9UOrjpFAFd&rank=1
It Can't Happen Here,Sinclair Lewis,https://www.goodreads.com/book/show/58949229-it-can-t-happen-here?from_search=true&from_srp=true&qid=IM1LnXz2JM&rank=4
The Ragged Edge of Night,Olivia Hawker,https://www.goodreads.com/book/show/38096424-the-ragged-edge-of-night?from_search=true&from_srp=true&qid=0UJxfuUc1C&rank=1
The Girl You Left Behind,Jojo Moyes,https://www.goodreads.com/book/show/18693627-the-girl-you-left-behind?from_search=true&from_srp=true&qid=nzolmhsg7s&rank=6
Thornwood House,Anna Romer,https://www.goodreads.com/book/show/18298549-thornwood-house?from_search=true&from_srp=true&qid=TG0rIe21bo&rank=1
Ramsey's Gold,Russell Blake,https://www.goodreads.com/book/show/25266402-ramsey-s-gold?from_search=true&from_srp=true&qid=u86KAZaMWQ&rank=1
Dead Man's Walk,Larry McMurtry,https://www.goodreads.com/book/show/54804.Dead_Man_s_Walk?from_search=true&from_srp=true&qid=5aHrcaZ7Dz&rank=1
The Corrections,Jonathan Franzen,https://www.goodreads.com/book/show/3805.The_Corrections?from_search=true&from_srp=true&qid=m86LGOC5Ct&rank=5
Tenth of December,George Saunders,https://www.goodreads.com/book/show/13641208-tenth-of-december?from_search=true&from_srp=true&qid=UcF0BhBTT8&rank=4
Barkskins,Annie Proulx,https://www.goodreads.com/book/show/25111119-barkskins?from_search=true&from_srp=true&qid=00BJIuqpbv&rank=2
The Rose Garden,Susanna Kearsley,https://www.goodreads.com/book/show/9792287-the-rose-garden?from_search=true&from_srp=true&qid=5Aaw6UGuM8&rank=2
Shuggie Bain,Douglas Stuart,https://www.goodreads.com/book/show/52741293-shuggie-bain?from_search=true&from_srp=true&qid=WwyOxmcxL6&rank=3
The Villa,Nora Roberts,https://www.goodreads.com/book/show/85491.The_Villa?from_search=true&from_srp=true&qid=GLIcRVyCsA&rank=1
Summer of Night,Dan Simmons,https://www.goodreads.com/book/show/11279.Summer_of_Night?from_search=true&from_srp=true&qid=LvgqM4COqb&rank=3
Alaska,James A. Michener,https://www.goodreads.com/book/show/42953.Alaska?from_search=true&from_srp=true&qid=yorYDgssSo&rank=2
"Katherine of Aragon, the True Queen",Alison Weir,https://www.goodreads.com/book/show/26236852-katherine-of-arag-n?from_search=true&from_srp=true&qid=u7hLSDtFuC&rank=2
